    -20.3834            0
    -20.3806            0
    -20.3779            0
    -20.3752            0
    -20.3724            0
    -20.3697            0
     -20.367            0
    -20.3643            0
    -20.3615            0
    -20.3588            0
    -20.3561            0
    -20.3533            0
    -20.3506            0
    -20.3479            0
    -20.3451            0
    -20.3424            0
    -20.3397            0
     -20.337            0
    -20.3342            0
    -20.3315            0
    -20.3288            0
     -20.326            0
    -20.3233            0
    -20.3206            0
    -20.3179            0
    -20.3151            0
    -20.3124            0
    -20.3097            0
    -20.3069            0
    -20.3042            0
    -20.3015            0
    -20.2988            0
     -20.296            0
    -20.2933            0
    -20.2906            0
    -20.2878            0
    -20.2851            0
    -20.2824            0
    -20.2797            0
    -20.2769            0
    -20.2742            0
    -20.2715            0
    -20.2687            0
     -20.266            0
    -20.2633            0
    -20.2605            0
    -20.2578            0
    -20.2551            0
    -20.2524            0
    -20.2496            0
    -20.2469            0
    -20.2442            0
    -20.2414            0
    -20.2387            0
     -20.236            0
    -20.2333            0
    -20.2305            0
    -20.2278            0
    -20.2251            0
    -20.2223            0
    -20.2196            0
    -20.2169            0
    -20.2142            0
    -20.2114            0
    -20.2087            0
     -20.206            0
    -20.2032            0
    -20.2005            0
    -20.1978            0
    -20.1951            0
    -20.1923            0
    -20.1896            0
    -20.1869            0
    -20.1841            0
    -20.1814            0
    -20.1787            0
     -20.176            0
    -20.1732            0
    -20.1705            0
    -20.1678            0
     -20.165            0
    -20.1623            0
    -20.1596            0
    -20.1568            0
    -20.1541            0
    -20.1514            0
    -20.1487            0
    -20.1459            0
    -20.1432            0
    -20.1405            0
    -20.1377            0
     -20.135            0
    -20.1323            0
    -20.1296            0
    -20.1268            0
    -20.1241            0
    -20.1214            0
    -20.1186            0
    -20.1159            0
    -20.1132            0
    -20.1105            0
    -20.1077            0
     -20.105            0
    -20.1023            0
    -20.0995            0
    -20.0968            0
    -20.0941            0
    -20.0914            0
    -20.0886            0
    -20.0859            0
    -20.0832            0
    -20.0804            0
    -20.0777            0
     -20.075            0
    -20.0723            0
    -20.0695            0
    -20.0668            0
    -20.0641            0
    -20.0613            0
    -20.0586            0
    -20.0559            0
    -20.0531            0
    -20.0504            0
    -20.0477            0
     -20.045            0
    -20.0422            0
    -20.0395            0
    -20.0368            0
     -20.034            0
    -20.0313            0
    -20.0286            0
    -20.0259            0
    -20.0231            0
    -20.0204            0
    -20.0177            0
    -20.0149            0
    -20.0122            0
    -20.0095            0
    -20.0068            0
     -20.004            0
    -20.0013            0
    -19.9986            0
    -19.9958            0
    -19.9931            0
    -19.9904            0
    -19.9877            0
    -19.9849            0
    -19.9822            0
    -19.9795            0
    -19.9767            0
     -19.974            0
    -19.9713            0
    -19.9685            0
    -19.9658            0
    -19.9631            0
    -19.9604            0
