    -20.4139            0
    -20.4112            0
    -20.4085            0
    -20.4058            0
    -20.4031            0
    -20.4004            0
    -20.3977            0
     -20.395            0
    -20.3923            0
    -20.3896            0
    -20.3869            0
    -20.3842            0
    -20.3815            0
    -20.3788            0
    -20.3761            0
    -20.3734            0
    -20.3707            0
     -20.368            0
    -20.3653            0
    -20.3626            0
    -20.3599            0
    -20.3572            0
    -20.3545            0
    -20.3518            0
     -20.349            0
    -20.3463            0
    -20.3436            0
    -20.3409            0
    -20.3382            0
    -20.3355            0
    -20.3328            0
    -20.3301            0
    -20.3274            0
    -20.3247            0
     -20.322            0
    -20.3193            0
    -20.3166            0
    -20.3139            0
    -20.3112            0
    -20.3085            0
    -20.3058            0
    -20.3031            0
    -20.3004            0
    -20.2977            0
     -20.295            0
    -20.2923            0
    -20.2896            0
    -20.2869            0
    -20.2842            0
    -20.2815            0
    -20.2788            0
    -20.2761            0
    -20.2734            0
    -20.2707            0
     -20.268            0
    -20.2653            0
    -20.2626            0
    -20.2599            0
    -20.2572            0
    -20.2545            0
    -20.2518            0
    -20.2491            0
    -20.2464            0
    -20.2437            0
     -20.241            0
    -20.2383            0
    -20.2356            0
    -20.2329            0
    -20.2302            0
    -20.2275            0
    -20.2248            0
    -20.2221            0
    -20.2194            0
    -20.2167            0
     -20.214            0
    -20.2113            0
    -20.2086            0
    -20.2058            0
    -20.2031            0
    -20.2004            0
    -20.1977            0
     -20.195            0
    -20.1923            0
    -20.1896            0
    -20.1869            0
    -20.1842            0
    -20.1815            0
    -20.1788            0
    -20.1761            0
    -20.1734            0
    -20.1707            0
     -20.168            0
    -20.1653            0
    -20.1626            0
    -20.1599            0
    -20.1572            0
    -20.1545            0
    -20.1518            0
    -20.1491            0
    -20.1464            0
    -20.1437            0
     -20.141            0
    -20.1383            0
    -20.1356            0
    -20.1329            0
    -20.1302            0
    -20.1275            0
    -20.1248            0
    -20.1221            0
    -20.1194            0
    -20.1167            0
     -20.114            0
    -20.1113            0
    -20.1086            0
    -20.1059            0
    -20.1032            0
    -20.1005            0
    -20.0978            0
    -20.0951            0
    -20.0924            0
    -20.0897            0
     -20.087            0
    -20.0843            0
    -20.0816            0
    -20.0789            0
    -20.0762            0
    -20.0735            0
    -20.0708            0
    -20.0681            0
    -20.0654            0
    -20.0627            0
    -20.0599            0
    -20.0572            0
    -20.0545            0
    -20.0518            0
    -20.0491            0
    -20.0464            0
    -20.0437            0
     -20.041            0
    -20.0383            0
    -20.0356            0
    -20.0329            0
    -20.0302            0
    -20.0275            0
    -20.0248            0
    -20.0221            0
    -20.0194            0
    -20.0167            0
     -20.014            0
    -20.0113            0
    -20.0086            0
    -20.0059            0
    -20.0032            0
    -20.0005            0
    -19.9978            0
    -19.9951            0
    -19.9924            0
    -19.9897            0
     -19.987            0
    -19.9843            0
    -19.9816            0
    -19.9789            0
    -19.9762            0
    -19.9735            0
    -19.9708            0
    -19.9681            0
    -19.9654            0
    -19.9627            0
      -19.96            0
    -19.9573            0
    -19.9546            0
    -19.9519            0
    -19.9492            0
    -19.9465            0
    -19.9438            0
    -19.9411            0
    -19.9384            0
    -19.9357            0
     -19.933            0
    -19.9303            0
    -19.9276            0
    -19.9249            0
    -19.9222            0
    -19.9195            0
    -19.9168            0
     -19.914            0
    -19.9113            0
    -19.9086            0
    -19.9059            0
    -19.9032            0
    -19.9005            0
    -19.8978            0
    -19.8951            0
    -19.8924            0
    -19.8897            0
     -19.887            0
    -19.8843            0
    -19.8816            0
    -19.8789            0
    -19.8762            0
    -19.8735            0
    -19.8708            0
    -19.8681            0
    -19.8654            0
    -19.8627            0
      -19.86            0
    -19.8573            0
    -19.8546            0
    -19.8519            0
    -19.8492            0
    -19.8465            0
    -19.8438            0
    -19.8411            0
    -19.8384            0
    -19.8357            0
     -19.833            0
    -19.8303            0
    -19.8276            0
    -19.8249            0
    -19.8222            0
    -19.8195            0
    -19.8168            0
    -19.8141            0
    -19.8114            0
    -19.8087            0
     -19.806            0
    -19.8033            0
    -19.8006            0
    -19.7979            0
    -19.7952            0
    -19.7925            0
    -19.7898            0
    -19.7871            0
    -19.7844            0
    -19.7817            0
     -19.779            0
    -19.7763            0
    -19.7736            0
    -19.7708            0
    -19.7681            0
    -19.7654            0
    -19.7627            0
      -19.76            0
    -19.7573            0
    -19.7546            0
    -19.7519            0
    -19.7492            0
    -19.7465            0
    -19.7438            0
    -19.7411            0
    -19.7384            0
    -19.7357            0
     -19.733            0
    -19.7303            0
    -19.7276            0
    -19.7249            0
    -19.7222            0
    -19.7195            0
    -19.7168            0
    -19.7141            0
    -19.7114            0
    -19.7087            0
     -19.706            0
    -19.7033            0
    -19.7006            0
    -19.6979            0
    -19.6952            0
    -19.6925            0
    -19.6898            0
    -19.6871            0
    -19.6844            0
    -19.6817            0
     -19.679            0
    -19.6763            0
    -19.6736            0
    -19.6709            0
    -19.6682            0
    -19.6655            0
    -19.6628            0
    -19.6601            0
    -19.6574            0
    -19.6547            0
     -19.652            0
    -19.6493            0
    -19.6466            0
    -19.6439            0
    -19.6412            0
    -19.6385            0
    -19.6358            0
    -19.6331            0
    -19.6304            0
    -19.6277            0
    -19.6249            0
    -19.6222            0
    -19.6195            0
    -19.6168            0
    -19.6141            0
    -19.6114            0
    -19.6087            0
     -19.606            0
    -19.6033            0
    -19.6006            0
    -19.5979            0
    -19.5952            0
    -19.5925            0
    -19.5898            0
    -19.5871            0
    -19.5844            0
    -19.5817            0
     -19.579            0
    -19.5763            0
    -19.5736            0
    -19.5709            0
    -19.5682            0
    -19.5655            0
    -19.5628            0
    -19.5601            0
    -19.5574            0
    -19.5547            0
     -19.552            0
    -19.5493            0
    -19.5466            0
    -19.5439            0
    -19.5412            0
    -19.5385            0
    -19.5358            0
    -19.5331            0
    -19.5304            0
    -19.5277            0
     -19.525            0
    -19.5223            0
    -19.5196            0
    -19.5169            0
    -19.5142            0
    -19.5115            0
    -19.5088            0
    -19.5061            0
    -19.5034            0
    -19.5007            0
     -19.498            0
    -19.4953            0
    -19.4926            0
    -19.4899            0
    -19.4872            0
    -19.4845            0
    -19.4818            0
     -19.479            0
    -19.4763            0
    -19.4736            0
    -19.4709            0
    -19.4682            0
    -19.4655            0
    -19.4628            0
    -19.4601            0
    -19.4574            0
    -19.4547            0
     -19.452            0
    -19.4493            0
    -19.4466            0
    -19.4439            0
    -19.4412            0
    -19.4385            0
    -19.4358            0
    -19.4331            0
    -19.4304            0
    -19.4277            0
     -19.425            0
    -19.4223            0
    -19.4196            0
    -19.4169            0
    -19.4142            0
    -19.4115            0
    -19.4088            0
    -19.4061            0
    -19.4034            0
    -19.4007            0
     -19.398            0
    -19.3953            0
    -19.3926            0
    -19.3899            0
    -19.3872            0
    -19.3845            0
    -19.3818            0
    -19.3791            0
    -19.3764            0
    -19.3737            0
     -19.371            0
    -19.3683            0
    -19.3656            0
    -19.3629            0
    -19.3602            0
    -19.3575            0
    -19.3548            0
    -19.3521            0
    -19.3494            0
    -19.3467            0
     -19.344            0
    -19.3413            0
    -19.3386            0
    -19.3359            0
    -19.3331            0
    -19.3304            0
    -19.3277            0
     -19.325            0
    -19.3223            0
    -19.3196            0
    -19.3169            0
    -19.3142            0
    -19.3115            0
    -19.3088            0
    -19.3061            0
    -19.3034            0
    -19.3007            0
     -19.298            0
    -19.2953            0
    -19.2926            0
    -19.2899            0
    -19.2872            0
    -19.2845            0
    -19.2818            0
    -19.2791            0
    -19.2764            0
    -19.2737            0
     -19.271            0
    -19.2683            0
    -19.2656            0
    -19.2629            0
    -19.2602            0
    -19.2575            0
    -19.2548            0
    -19.2521            0
    -19.2494            0
    -19.2467            0
     -19.244            0
    -19.2413            0
    -19.2386            0
    -19.2359            0
    -19.2332            0
    -19.2305            0
    -19.2278            0
    -19.2251            0
    -19.2224            0
    -19.2197            0
     -19.217            0
    -19.2143            0
    -19.2116            0
    -19.2089            0
    -19.2062            0
    -19.2035            0
    -19.2008            0
    -19.1981            0
    -19.1954            0
    -19.1927            0
    -19.1899            0
    -19.1872            0
    -19.1845            0
    -19.1818            0
    -19.1791            0
    -19.1764            0
    -19.1737            0
     -19.171            0
    -19.1683            0
    -19.1656            0
    -19.1629            0
    -19.1602            0
    -19.1575            0
    -19.1548            0
    -19.1521            0
    -19.1494            0
    -19.1467            0
     -19.144            0
    -19.1413            0
    -19.1386            0
    -19.1359            0
    -19.1332            0
